Clothing ID,Age,Title,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Active Time,Price
1051,34,Too big on top,3,0,1,General Petite,Bottoms,Pants,12.619980622454927,76.49340962594957
828,41,,4,1,0,General,Tops,Blouses,16.532113842527867,34.80489935691956
895,42,Good value,4,1,0,General,Tops,Fine gauge,10.464542353839672,33.15702409440681
872,36,Cute style but a little large,4,1,4,General,Tops,Knits,7.591561854765429,75.67607835828235
1060,46,Cuter in oerson!,5,1,7,General Petite,Bottoms,Pants,6.222126784771515,108.33077630794895
1020,38,,3,1,0,General,Bottoms,Skirts,4.4416258677463665,52.84971565279939
831,47,Beautiful blouse with lovely cotton-lace detail,4,1,4,General,Tops,Blouses,9.178293669094607,69.6203863773343
1126,62,Wonderful and unique!,5,1,0,General,Jackets,Outerwear,3.7216516259751553,132.84629459671748
1059,51,Another winner,5,1,5,General,Bottoms,Pants,9.723580258344745,57.94244913495317
1116,43,Stellar funky 70's look,5,1,2,General,Jackets,Outerwear,8.980751539466057,124.33666213312159
903,39,Love,5,1,0,General Petite,Tops,Fine gauge,7.953777776460825,44.667145814475184
151,49,Lovely quality,4,1,2,Initmates,Intimate,Legwear,13.994062248629813,123.2405798857192
867,30,,5,1,0,General Petite,Tops,Knits,9.872870889633019,100.36365295944
1087,24,Great maternity dress,5,1,0,General Petite,Dresses,Dresses,10.49644555580291,112.79280809825023
1008,53,"Not red, not orange...",5,1,0,General,Bottoms,Skirts,7.056994734620766,70.14109116649347
868,42,Good and versatile white button down!,5,1,0,General,Tops,Knits,12.782141684672727,49.61462502396051
831,30,Beautiful - the first time you wear it.,2,0,1,General Petite,Tops,Blouses,21.130034573210033,52.32983303548251
489,39,Cool for the summer,5,1,0,General Petite,Bottoms,Pants,11.731092496433813,97.16054614690292
936,62,Disappointed,3,0,0,General Petite,Tops,Sweaters,7.195480461888961,85.97774987455071
867,44,Absolutely adorable,5,1,3,General Petite,Tops,Knits,13.750941658797627,36.93533767950931
1078,33,I want to wear this everyday!,5,1,0,General,Dresses,Dresses,10.455268320543189,56.53677558044236
829,41,,5,1,31,General,Tops,Blouses,5.891395407320656,79.32420565282291
936,20,Lovely for a little while,3,1,1,General Petite,Tops,Sweaters,3.849092597570952,112.92030137322024
577,36,,4,1,2,General,Bottoms,Shorts,16.055949001534046,57.433607769865475
835,34,Great for layering at work,4,1,0,General,Tops,Blouses,14.501353301700506,57.44489856267773
850,26,Very cute!,5,1,0,General,Tops,Blouses,8.348602565449742,54.70526813080202
835,64,Beautiful fabric but unflattering fit,3,0,0,General,Tops,Blouses,19.64456775574581,62.512039637945996
815,36,Love the top!,5,1,0,General Petite,Tops,Blouses,9.955216020676216,31.886224953057628
1020,42,Sweet summer patterns,5,1,3,General,Bottoms,Skirts,9.436945606285981,48.891959588060324
868,67,"Cute top, poor fit",3,0,16,General,Tops,Knits,7.180839116217581,82.50423331932441
864,22,Very feminine top,3,1,0,General,Tops,Knits,14.670200955924075,55.92470373533197
895,39,So blah,2,0,0,General Petite,Tops,Fine gauge,6.375094920889594,32.84232691240294
125,34,Beautiful top ruined by styling,2,0,0,Initmates,Intimate,Layering,4.9155242980402,130.47639908971755
929,45,I really wanted to love this but...,3,0,12,General,Tops,Sweaters,5.24584357640622,40.87430896511671
1022,38,Love these jeans!,5,1,0,General Petite,Bottoms,Jeans,2.9518764816770258,55.46642153941803
872,83,Beautiful beautiful top!,5,1,3,General Petite,Tops,Knits,4.420542578091274,75.10263650261061
854,41,Beautiful top,5,1,5,General,Tops,Knits,4.7421046052395806,52.315065570784576
906,42,Beautiful!,5,1,0,General Petite,Tops,Fine gauge,7.912196856382542,26.95871989404336
907,59,Amazing.,5,1,0,General,Tops,Fine gauge,6.1769840435200924,59.22993635426872
820,21,Classy top,4,1,0,General,Tops,Blouses,7.092246066946102,36.152842990824794
872,50,Wide bodied tee,3,0,3,General,Tops,Knits,13.55604684182758,44.70553725914893
862,42,Great sweater!,5,1,0,General,Tops,Knits,9.494808932062725,108.81066425297944
1077,22,,5,1,8,General,Dresses,Dresses,12.913069330726671,114.0419377402368
875,63,,4,1,38,General,Tops,Knits,10.709424701315337,108.81132900818558
1095,46,Runs very small,3,0,1,General Petite,Dresses,Dresses,5.631548247205219,131.9744553924705
966,52,Cute vest but...,4,1,0,General,Jackets,Jackets,3.5554567230821537,174.5195628215902
831,51,,4,1,1,General Petite,Tops,Blouses,11.728636719293315,55.06420587498001
835,55,Too sheer,2,0,0,General,Tops,Blouses,10.209180906824182,51.23285584387061
1078,31,Love,5,1,0,General,Dresses,Dresses,3.5297482318447595,119.50569866948014
1022,45,Love the cropped flare!,5,1,0,General,Bottoms,Jeans,9.62334611625592,105.80837756471031
1078,29,Eh,3,0,8,General Petite,Dresses,Dresses,3.0395109091261663,54.21316881512594
542,26,"Attractive and good quality, but runs large",3,1,2,General,Bottoms,Shorts,6.1518402385720625,46.006013728885826
820,41,The perfect blouse,5,1,0,General Petite,Tops,Blouses,6.283438824048082,48.36408252255354
1081,47,Easy summer dress,4,1,4,General Petite,Dresses,Dresses,5.616151119510566,125.14094353360912
1004,41,,5,1,0,General Petite,Bottoms,Skirts,8.420408016090091,62.53871167767697
1060,31,Classy with a twist.,5,1,3,General,Bottoms,Pants,13.353245569931605,61.66960756742768
854,35,Can be dressed up or down,5,1,0,General Petite,Tops,Knits,12.36991772064436,102.96218210894915
1094,57,Cute,4,1,2,General,Dresses,Dresses,11.81023176981562,111.33348876756659
149,38,So soft and comfy and fit for yoga!,4,1,1,Initmates,Intimate,Lounge,2.642283474656268,113.76660551248655
1081,37,Snag rag!,1,0,1,General,Dresses,Dresses,56.430229124769575,139.53608082066634
909,82,Love this sweater,5,1,0,General,Tops,Fine gauge,12.500762707503927,34.305590290576355
895,32,Beautiful color,5,1,0,General,Tops,Fine gauge,4.65595540177167,26.30108423499372
838,73,Needs a better discription,1,0,19,General,Tops,Blouses,32.1247017055128,55.40360309445619
862,57,Best purchase i've made in a long time,5,1,4,General,Tops,Knits,12.365810099096509,102.38596448826313
996,46,Darling!,4,1,14,General Petite,Bottoms,Skirts,4.418380830330547,74.38271880365383
861,34,Awesome every day tee,5,1,0,General,Tops,Knits,10.110839911353072,46.72413075785911
909,39,Missed the mark,2,0,37,General,Tops,Fine gauge,4.418575741850644,28.254607996507
835,39,Pretty and kind of unique,5,1,4,General,Tops,Blouses,6.499088637518477,48.4487022884551
1066,35,,4,1,0,General,Bottoms,Pants,14.469367322880215,119.37705037232372
860,40,Just okay,2,0,0,General Petite,Tops,Knits,14.394037343128176,46.49965399588565
844,37,,2,0,2,General,Tops,Blouses,10.03480376663714,45.26537590847322
831,38,Lovely blouse!,4,1,0,General,Tops,Blouses,11.624064170947626,47.785230406968964
834,50,Fun and flirty,5,1,0,General,Tops,Blouses,11.108455278751222,28.818315738350925
1033,53,Great!,5,1,0,General,Bottoms,Jeans,8.223262103824469,62.66341983377302
1094,42,Not as shown,1,0,0,General,Dresses,Dresses,48.49107057564743,54.394975506034115
1089,37,Runs large and zipper sticks,3,0,6,General Petite,Dresses,Dresses,5.987210198326432,80.63998155738247
863,26,Solid long sleeve,3,1,0,General Petite,Tops,Knits,16.266550336211907,61.414062302356434
1025,37,Beautiful but...,4,1,0,General,Bottoms,Jeans,14.929631680029757,48.213432691576955
1022,53,This product needs a bit of tweaking,3,1,0,General,Bottoms,Jeans,17.165801269087048,40.309868027160896
1094,58,Put-together and comfortable,5,1,3,General Petite,Dresses,Dresses,8.935598435871801,132.78885061546714
154,35,"Pretty pattern, weird texture",4,0,0,Initmates,Intimate,Sleep,4.63443166681221,33.812331040316195
949,44,"I wanted to love this sweater, but......",2,1,1,General,Tops,Sweaters,4.9114180520767405,47.2233681667871
911,46,Almost but not quite,3,0,0,General,Tops,Fine gauge,19.106120591972626,49.8422494760917
823,74,Lisette tank,3,0,0,General,Tops,Blouses,6.889546064498704,46.56831772085453
984,32,Like a nightgown!,5,1,0,General,Jackets,Jackets,9.902168769230967,168.1145222871259
860,37,Beautiful & feminine,5,1,0,General,Tops,Knits,2.307040455337132,84.60334456469046
1008,44,Lovely and colorful,4,1,2,General Petite,Bottoms,Skirts,16.108737230470673,73.96209662236693
1025,26,My staple jean,5,1,1,General,Bottoms,Jeans,7.90421734462956,106.0623453178912
895,40,Picture doesn't do it justice,4,1,5,General,Tops,Fine gauge,8.090171332408493,40.13415739858589
988,45,Really pretty - runs small,4,1,1,General Petite,Bottoms,Skirts,9.10619503965911,56.33480541529124
861,60,,5,1,0,General,Tops,Knits,3.890311441586828,90.38465686855363
984,36,Love,4,1,2,General Petite,Jackets,Jackets,4.218570790770974,143.372553281381
927,39,*another* grey cardigan? oh yes...,5,1,0,General Petite,Tops,Sweaters,6.685591316784433,89.07537452120151
1083,35,Beautiful dress!!,5,1,1,General,Dresses,Dresses,11.461497731193932,58.076154451483745
1028,41,If you miss cotton jeans try these..,5,1,0,General,Bottoms,Jeans,7.369934275056812,136.91486843284775
858,29,Average top,3,0,3,General,Tops,Knits,13.009946896588547,89.23104960801662
1110,29,Love/hate relationship with this dress,3,1,5,General,Dresses,Dresses,4.576074870965999,98.01945949923919
865,35,"Great, comfy top",5,1,1,General,Tops,Knits,7.676672817962421,49.91655969612229
872,61,Classy t-shirt,5,1,1,General,Tops,Knits,12.931047653153096,71.25489379831197
948,60,What a mess,2,0,0,General,Tops,Sweaters,10.756717140963238,55.03495570789667
215,56,Wonderful cozy feeling,5,1,1,Initmates,Intimate,Legwear,7.746562078889206,71.64042330561975
907,41,Super versatile jacket,5,1,3,General,Tops,Fine gauge,7.7388776812029425,52.86684610509798
872,41,Gorgeous detailed tee!,5,1,2,General,Tops,Knits,7.191742818350046,72.9827358210481
130,39,Great fit,5,1,0,Initmates,Intimate,Layering,9.816269821397057,79.14231480523293
1081,39,Not great if you're tall,3,0,1,General,Dresses,Dresses,18.714970349147798,98.97088148021842
1111,64,Never say never....,5,1,14,General,Dresses,Dresses,13.76108551262359,102.78913247386757
1052,36,Wish they worked,2,0,5,General Petite,Bottoms,Pants,22.225228229642468,72.57743636498769
863,46,Great style & fit,5,1,0,General,Tops,Knits,5.9088589119977355,70.53177991351144
883,35,Beautiful color!,4,1,1,General Petite,Tops,Knits,4.039272214972836,70.48549958101992
24,37,Great for bigger busts,5,1,0,Initmates,Intimate,Swim,11.091873409022671,71.0670204570251
895,42,,5,1,0,General,Tops,Fine gauge,10.376777141908274,48.704253677730534
861,44,Strike a pose,5,1,4,General,Tops,Knits,1.8652858128644745,70.36625748558751
927,56,Baggy,3,0,3,General Petite,Tops,Sweaters,20.11381623928413,88.40255707387367
941,22,"Beautiful yarn, bulky fit",3,0,2,General Petite,Tops,Sweaters,4.496147868086002,94.38550067271991
1081,40,Charming dress,5,1,0,General Petite,Dresses,Dresses,8.055640400919607,89.73014557189745
831,40,Love this blouse,5,1,0,General Petite,Tops,Blouses,12.276238797230398,45.91266472530972
895,44,Love this!,5,1,0,General,Tops,Fine gauge,5.929129851532335,30.31322727611855
704,35,Perfectly sexy and sweet,5,1,1,Initmates,Intimate,Intimates,12.021774106132932,40.241162320965074
1072,48,Super cute!,4,1,1,General,Dresses,Dresses,13.280884948095592,47.5570115168177
1084,39,"Pretty, thinner fabric than expected",4,1,0,General,Dresses,Dresses,6.0090524187751635,147.78178208750953
909,49,Lovely modern design,5,1,1,General,Tops,Fine gauge,13.252574336925877,30.58302555206596
860,58,Female version of a polo shirt,3,1,5,General,Tops,Knits,3.83328777288138,109.60539149301279
1078,36,Great fit & feel,5,1,0,General,Dresses,Dresses,4.8902059497067825,71.72943630565186
864,41,Great color,4,1,0,General,Tops,Knits,11.583395997552175,93.50026172604177
1182,37,Great tee,5,1,0,General Petite,Tops,Knits,5.711462913784491,102.46070174218343
1083,40,A perfect wrap dress.,5,1,0,General,Dresses,Dresses,5.590791070661481,109.80287355882535
835,47,,5,1,0,General Petite,Tops,Blouses,8.274760734978786,20.02314553298972
1087,56,Swing dress,5,1,0,General Petite,Dresses,Dresses,7.687169841122728,79.96601919662214
1081,43,This is a must-buy!,5,1,2,General Petite,Dresses,Dresses,4.7603272144566535,128.8309018875079
1056,51,Love these pants but they are not colorfast --,3,1,0,General Petite,Bottoms,Pants,7.216889230695799,111.23392505110624
240,37,Love *almost* everything about it,4,1,1,Initmates,Intimate,Swim,13.588790092570875,46.61109688191986
862,39,"Yoo big for smaller framws, but",3,1,0,General Petite,Tops,Knits,12.548323961483181,106.20519304220684
1083,44,Not a $300 dress,3,0,15,General,Dresses,Dresses,3.491580818263752,114.61465775067488
886,43,Perfection,5,1,0,General Petite,Tops,Knits,13.123223016070586,106.55058600560749
871,50,Stylish top,4,1,4,General Petite,Tops,Knits,15.22606667828604,57.48565154879447
933,66,Not a good look,3,0,0,General Petite,Tops,Sweaters,14.016077115206011,39.498746090800346
862,74,Lovely,4,1,3,General Petite,Tops,Knits,7.544130241208415,36.631660108763754
396,29,Cute bathing suit bottoms,5,1,0,Initmates,Intimate,Swim,8.318650610852847,47.468655215250244
836,40,Disappointed,2,0,15,General,Tops,Blouses,5.5896335009365465,21.68754487413757
864,34,Great top!,5,1,2,General,Tops,Knits,2.286414180873903,102.91487591173288
862,33,Great ahirt,5,1,0,General Petite,Tops,Knits,10.81365054322266,79.31097698463074
1038,53,Cool and fun!,5,1,0,General Petite,Bottoms,Jeans,13.191991281616822,44.86438332570562
1082,46,Priceless classic,5,1,0,General,Dresses,Dresses,10.700705110551226,107.33380703601095
840,72,Flowy and fun.,5,1,5,General,Tops,Blouses,13.253058057987444,50.625005386827574
1093,32,Love it,5,1,2,General,Dresses,Dresses,12.598972066327319,83.80181552026283
835,28,Adorable and chic,5,1,2,General,Tops,Blouses,2.576509469074802,24.162885025525078
861,56,Nice tee!,4,1,0,General,Tops,Knits,13.714963811865086,54.37431196031911
1008,30,Love this skirt,5,1,10,General Petite,Bottoms,Skirts,13.335037899384599,74.03190887788864
844,41,Stunning!,5,1,0,General,Tops,Blouses,4.894422612096374,67.59784848673522
1056,50,My new faves,5,1,0,General,Bottoms,Pants,11.00594008670554,73.49631408323441
113,54,Very soft but lighter weight than it looks,4,1,3,Initmates,Intimate,Sleep,10.761524528855707,35.170994079453365
1088,31,Runs small but good quality,5,1,0,General Petite,Dresses,Dresses,3.9796170330961003,69.70097778450162
876,35,,5,1,1,General,Tops,Knits,2.656088070656275,63.82811172907692
873,64,,3,1,1,General Petite,Tops,Knits,3.3240922612845725,36.41415669000365
1081,38,Lovely plaid halter,5,1,1,General Petite,Dresses,Dresses,6.514168608970835,44.31162353672028
634,69,Overpriced but so comfortable,4,1,12,General Petite,Intimate,Lounge,10.49341958498232,76.03054260415219
1110,56,One of the most beautiful dresses i have ever seen,5,1,1,General,Dresses,Dresses,13.698374963941589,52.060498409545744
1066,60,"If they still have your size, buy these",4,1,0,General,Bottoms,Pants,10.07548446485008,88.58380862623436
335,34,Amazing pair of leggings!,5,1,1,General Petite,Intimate,Lounge,12.16762703893342,93.0162619342261
1026,26,Buy these now.,5,1,0,General Petite,Bottoms,Jeans,14.02565413574404,104.52436174682856
861,41,Cute spin on a basic tee,5,1,5,General,Tops,Knits,13.597542155658793,50.9064650575525
783,37,Pajama time,5,1,0,Initmates,Intimate,Sleep,13.031388795300057,49.14386517876602
1042,38,Perfect jumper,5,1,0,General,Bottoms,Pants,11.891882128909561,61.07990232415046
1081,56,Gorgeous dress,5,1,2,General Petite,Dresses,Dresses,4.667133677337693,125.97592295565636
829,49,Great fun top,5,1,3,General Petite,Tops,Blouses,4.979898071799424,20.62415322747125
1087,87,,4,1,0,General Petite,Dresses,Dresses,8.0740349602283,137.03284981363572
951,43,Lovely colors and concept but fit is off,3,0,3,General,Tops,Sweaters,17.13723300433229,73.35488348929536
1083,60,Carissima sheath,5,1,3,General,Dresses,Dresses,12.90432156149874,83.50021263590088
861,24,Perfect flowy top,5,1,0,General,Tops,Knits,9.969929932905968,61.883173979337734
824,49,Runs large,3,0,4,General Petite,Tops,Blouses,14.736221151498313,33.333144090730045
936,42,,4,1,0,General Petite,Tops,Sweaters,4.198672285878716,36.36626095383667
586,58,"Lovely material, a miss otherwise",2,0,0,General,Bottoms,Shorts,25.57314872346358,31.03416098818192
1078,63,"Soft, feminine dress, yes!",4,1,0,General,Dresses,Dresses,16.057643119604286,133.04243140039773
836,30,Love it!,5,1,0,General,Tops,Blouses,8.889852652433161,47.8872795332674
867,68,Perfect tee,5,1,0,General,Tops,Knits,9.072513079901924,46.705925680116394
909,40,,4,1,0,General Petite,Tops,Fine gauge,13.004065044086245,46.874697922520255
1078,56,Comfortable,5,1,0,General Petite,Dresses,Dresses,5.4354129705041085,87.48410893848401
895,47,"Flirty, floaty little number",4,1,0,General,Tops,Fine gauge,16.057254206201335,36.652087233169105
872,28,Too baggy,3,0,0,General,Tops,Knits,13.414285546728795,58.2462360245267
872,41,Nice top but couldn't get over the bubble hem,3,1,0,General Petite,Tops,Knits,15.366021467064787,97.09277548789824
831,51,Almost a winner,4,1,1,General Petite,Tops,Blouses,10.66092364564298,43.030398911346204
895,35,,2,0,0,General,Tops,Fine gauge,6.602585583765682,36.494808847690614
819,45,Beware shrinkage!,1,0,0,General,Tops,Blouses,50.87974793873126,57.92540553205309
1060,40,"Very nice, just as pictured",5,1,0,General,Bottoms,Pants,6.175455529596897,73.30227927576576
1035,34,Stretchs out,3,1,0,General Petite,Bottoms,Jeans,14.727337142233095,53.274744781104964
883,20,Lovely top,5,1,0,General Petite,Tops,Knits,6.97137128410521,102.96192075655615
850,36,Wide cut,2,1,2,General Petite,Tops,Blouses,20.505206637611497,42.70134978729714
1110,33,Not for the broad-shouldered,3,1,1,General Petite,Dresses,Dresses,14.285689508972528,53.29351468591437
896,50,Great poncho!,5,1,2,General,Tops,Fine gauge,9.06034047430057,58.1375600795348
1094,24,A bit more fabric than expected,3,1,1,General,Dresses,Dresses,20.832754981799926,85.23373658516323
862,45,Great top,5,1,1,General Petite,Tops,Knits,9.186511645941245,98.48708636968651
1077,40,This dress is all polyester! beware!,1,0,12,General Petite,Dresses,Dresses,13.268727322941793,121.78287806850756
1066,54,Pilcro perfect,5,1,0,General,Bottoms,Pants,8.766524785561835,73.15062440968899
584,36,Love,5,1,0,Initmates,Intimate,Swim,7.4254652578407505,43.44175878468115
1078,40,Navy striped dress,5,1,4,General Petite,Dresses,Dresses,6.0160764445255195,149.3505360637217
1078,43,Easy comfort,5,1,1,General Petite,Dresses,Dresses,10.723629938128393,55.66648902376233
1110,45,"The denim ""little black dress"" ... love!",4,1,8,General,Dresses,Dresses,8.38930040879772,51.673489246558105
786,35,,4,1,0,Initmates,Intimate,Sleep,11.861241175508848,25.36167898303998
1048,46,Flattering and simply perfect,5,1,0,General Petite,Bottoms,Pants,4.173813720558841,85.25411744626149
862,26,Very good,4,1,2,General Petite,Tops,Knits,9.511688440037855,54.17794399800394
1116,40,Fabulous!!!!!,5,1,0,General,Jackets,Outerwear,7.914424509760026,135.0930950415518
1022,37,,5,1,0,General,Bottoms,Jeans,4.9464523268912055,136.79862550913418
945,38,Perfect fall sweater!,5,1,1,General,Tops,Sweaters,13.254963471423187,113.93188688535764
831,49,Pretty- soft fabric and nice color.,5,1,7,General,Tops,Blouses,10.05847567660456,66.18357561001885
1080,33,Short,3,0,5,General,Dresses,Dresses,13.824420732658012,104.220217859908
1030,41,Just like the photo!!,5,1,1,General,Bottoms,Jeans,12.662841025746065,126.44049742631329
984,71,Great jacket!!,5,1,1,General,Jackets,Jackets,12.459828971978927,137.61258506798237
402,36,Great design,3,1,7,Initmates,Intimate,Swim,21.151382654615603,75.32621607814491
1096,57,"Beautiful dress, flawed design",3,1,5,General,Dresses,Dresses,4.378048592602215,53.536731314276935
260,47,Wonderful!!,5,1,1,Initmates,Intimate,Lounge,8.005479881951423,96.31040845277195
1081,55,My thanksgiving dress,4,1,1,General Petite,Dresses,Dresses,11.350194912619186,105.13015823513872
868,57,Cute and different,5,1,0,General Petite,Tops,Knits,3.6786772934949608,75.0746925102143
1084,62,Really great!,5,1,5,General Petite,Dresses,Dresses,7.014336555238748,134.2909917598986
862,37,Fun and unique,5,1,1,General,Tops,Knits,10.09293330957322,102.82532785337006
875,37,Odd fit,2,0,2,General,Tops,Knits,5.831228944010769,108.4003956615106
861,39,Cute and comfortable tee!,5,1,0,General,Tops,Knits,8.529527535948759,43.765390584170724
975,46,Beautiful bomber,5,1,1,General Petite,Jackets,Jackets,9.865132345595221,107.7107605945272
1078,47,Wanted a pink dress,4,1,0,General Petite,Dresses,Dresses,6.793572667221584,125.68109656786028
421,44,,1,0,0,General Petite,Intimate,Lounge,28.6152702418893,76.22156629129988
872,21,The perfect purple piece,5,1,0,General Petite,Tops,Knits,11.970452924160874,102.78099855910835
1094,28,,4,1,1,General Petite,Dresses,Dresses,13.001756411266902,55.13640134625882
1022,44,Ag fan!,5,1,0,General,Bottoms,Jeans,4.1320149414382055,42.14871753075242
1111,47,,5,1,0,General Petite,Dresses,Dresses,13.4000342539635,44.577107425256436
1028,59,Dirty look does fade over time,4,1,2,General,Bottoms,Jeans,17.081255307620506,129.93004790365472
850,40,,2,0,18,General,Tops,Blouses,10.932234105366874,46.82927588753937
1081,53,"Lovely dress, small top, different color",4,1,3,General Petite,Dresses,Dresses,4.143259029153843,122.76825608091524
481,59,Beautiful! ...but not for a long torso,4,0,1,General Petite,Bottoms,Pants,3.118124561611455,52.16588297119325
866,42,Comfy and cute!,5,1,0,General Petite,Tops,Knits,9.035244959398526,47.32071439488918
1094,56,Thin material,3,1,0,General Petite,Dresses,Dresses,6.829583410856825,126.67803178232573
927,32,Color/fabric,5,1,0,General,Tops,Sweaters,7.062465143380611,38.18610802270472
864,30,Beautiful top!,5,1,59,General,Tops,Knits,12.83951346411007,68.35816492262802
824,46,Unfortunately didn't work in xl,4,1,3,General Petite,Tops,Blouses,11.458310642306662,46.20697104222079
985,53,Cute!,4,1,0,General Petite,Jackets,Jackets,11.349259742408268,92.00289543379681
1096,49,Looked too much like a nightgown,3,0,7,General,Dresses,Dresses,11.886009250900743,70.72330958270358
1078,32,"Close, but no",3,0,1,General,Dresses,Dresses,12.808757840391467,142.53552983140304
1094,42,Not for us chesty girls!,3,0,3,General,Dresses,Dresses,11.95482533652348,92.53327115881436
1061,37,Nice romper,5,1,9,General,Bottoms,Pants,13.437852191641216,42.7485302217941
1059,46,Funky but not over the top,4,1,0,General Petite,Bottoms,Pants,7.388957649467473,65.31660446721915
872,31,Circus tent,1,0,4,General Petite,Tops,Knits,8.887408817833927,51.195536771315936
872,26,Ultimately unimpressed,3,0,3,General,Tops,Knits,5.123840353783724,65.53467310251186
862,39,Perfect,5,1,1,General Petite,Tops,Knits,4.622416183835017,70.43859141757785
876,45,Artistic; goes with everything,5,1,0,General,Tops,Knits,12.622804388125877,60.13902608726536
936,32,Sweater not a coat,2,0,0,General Petite,Tops,Sweaters,18.53112807994086,41.48928688088937
1038,37,Super comfy and stylish jeans,5,1,0,General Petite,Bottoms,Jeans,12.715192850783474,103.9361860570682
1083,55,A beautiful fit!,5,1,1,General,Dresses,Dresses,9.00904250547202,56.98546559700212
865,50,Great layer piece,5,1,0,General,Tops,Knits,3.6177572671653486,89.56177031059823
1082,45,Cute....but,3,1,1,General,Dresses,Dresses,3.0205974232317274,75.77463072749285
872,49,Cute top,4,1,0,General,Tops,Knits,8.150714416780728,50.27675802526404
819,31,,4,1,1,General,Tops,Blouses,12.497782827658579,67.8305075073486
909,32,"Disappointed: runs small, arrived looking worn",2,0,1,General,Tops,Fine gauge,6.070171330904378,52.21466053998806
872,19,Great shirt,5,1,9,General,Tops,Knits,9.797879879561137,78.93917615293816
1091,45,Beautiful romantic dress,5,1,1,General,Dresses,Dresses,7.408106129946233,81.90729475533648
927,33,Beautiful!,5,1,0,General Petite,Tops,Sweaters,12.303241271911244,67.46188303899865
1110,42,,2,0,0,General,Dresses,Dresses,24.98226915320588,142.37193134065382
833,42,,4,1,0,General Petite,Tops,Blouses,3.4739627640730832,53.297941409220506
144,65,Love the color!,5,1,3,Initmates,Intimate,Legwear,10.268788584296312,115.74066993995208
1038,41,,5,1,0,General Petite,Bottoms,Jeans,13.234230669208305,64.52737618481771
994,57,,5,1,0,General Petite,Bottoms,Skirts,10.006258936332971,53.51022620521991
1080,24,Odd fit,4,1,0,General,Dresses,Dresses,12.574517101748445,129.80536933250065
861,37,Large loose thin flutter tee,4,1,1,General Petite,Tops,Knits,11.36687586191464,57.05739613804053
399,32,,3,0,0,Initmates,Intimate,Lounge,3.1066586260765807,56.47029671912207
829,56,This one falls short,3,0,8,General Petite,Tops,Blouses,15.113565247004043,41.07189546107792
1083,30,Gorgeous dress but received it damaged,3,0,0,General,Dresses,Dresses,18.151207184995833,112.10937769471953
984,63,,5,1,0,General,Jackets,Jackets,8.325030979745886,144.82419855984685
829,44,,3,0,0,General Petite,Tops,Blouses,4.564251508923731,59.15044734188292
868,35,Not my favorite,3,0,1,General,Tops,Knits,22.15047894097787,83.1956016576307
1078,36,Will get you noticed!,5,1,0,General Petite,Dresses,Dresses,8.841221913097893,99.35386767814914
1081,56,Stunning dress,5,1,2,General Petite,Dresses,Dresses,11.857401296828506,146.0709579207445
927,47,Nice tank for summer!,4,1,3,General Petite,Tops,Sweaters,13.893323775299091,83.51704554625955
254,28,Not cute,2,1,2,Initmates,Intimate,Swim,9.514256275904458,41.15959939155381
1033,64,Great basics!,5,1,10,General Petite,Bottoms,Jeans,10.641361648560189,66.0367392991438
1078,38,Beautiful dress!,5,1,0,General,Dresses,Dresses,4.9064737270857615,146.7767530195448
909,29,Love!,5,1,1,General Petite,Tops,Fine gauge,6.121163412661903,51.68734832741438
1078,34,,5,1,0,General Petite,Dresses,Dresses,5.550014602385326,140.27257326715832
533,36,,5,1,1,General,Bottoms,Shorts,12.216233143676222,46.54911559036109
1092,31,Great dress,5,1,0,General,Dresses,Dresses,6.445481979539642,141.27359243527962
1094,54,Great dress,5,1,19,General Petite,Dresses,Dresses,13.121444523193496,91.93937725614904
1020,36,Summer perfection!,4,1,1,General,Bottoms,Skirts,5.1667199157819725,65.32536328643319
850,29,Nice but short,3,1,15,General Petite,Tops,Blouses,5.801674682176027,46.53272690955129
833,39,Sexy shirt,4,1,0,General,Tops,Blouses,15.325565657846516,52.708302348383825
903,57,Adorable top!,5,1,0,General,Tops,Fine gauge,8.295668051069518,43.76937729150768
830,39,Lampshade,1,0,8,General,Tops,Blouses,32.25781964473296,51.78679235208625
873,43,Elegant top,4,1,7,General,Tops,Knits,4.023320737755694,95.32521872263356
1038,36,Stylish and comfy!,4,1,0,General Petite,Bottoms,Jeans,11.948503671040056,75.47059099611542
1008,66,Great look/ light weight,5,1,1,General Petite,Bottoms,Skirts,7.5239314648938285,59.474437650567225
867,26,"Pretty, comfy top",5,1,0,General Petite,Tops,Knits,4.722523639164403,89.79968092759978
239,33,Unique design but runs small,4,1,0,Initmates,Intimate,Swim,11.803758914070162,49.19021841219471
1094,39,Just say yes!,5,1,0,General,Dresses,Dresses,7.075415261811807,133.01190951944972
1078,51,Pretty for a narrow bohemian,3,0,3,General Petite,Dresses,Dresses,17.31422620287338,107.26748766549574
739,60,Casual and smart enough for work,5,1,2,Initmates,Intimate,Lounge,3.615138603490588,118.47981472066724
952,62,Timeless and unique,4,1,3,General,Tops,Sweaters,16.73572673226043,59.74729173246469
1008,25,Love this shirt,5,1,0,General Petite,Bottoms,Skirts,2.9503259734735705,68.05411795307671
481,38,Cute... if you're planning to hold it on,2,0,1,General Petite,Bottoms,Pants,21.443147380402888,113.2680290036955
820,36,Run and buy.....,5,1,11,General Petite,Tops,Blouses,12.780452890907133,38.94264486463084
