ClothID,Age,Review Title,Customer Rating,Positive Review Count,Section,Department,Category,Online Time,Cost,Recommended IND
1081.0,45,Snaggariffic,2,0,General Petite,Dresses,Dresses,19.9991457213268,74.6897703418962,0
1075.0,42,Dress for you and your whole family,1,2,General Petite,Dresses,Dresses,37.69052895974108,88.69067470586344,0
1042.0,34,Love on first try!,5,4,General,Bottoms,Pants,10.88020344141406,113.4836067909053,1
858.0,48,Carpet fabric,3,0,General Petite,Tops,Knits,14.3777443545819,52.97186878896103,0
506.0,29,Comfy and cute!,5,0,Intimates,Intimates,Sleep,10.394160802405828,21.33573394713077,1
1094.0,42,Great dress but cut too low,3,1,General Petite,Dresses,Dresses,16.661808341561706,57.45419274047958,0
909.0,53,Soft feminine top,4,2,General,Tops,Fine gauge,9.751309628221405,54.80960388722156,1
1056.0,41,Love this chino!,5,3,General Petite,Bottoms,Pants,6.265227762099332,95.9828411684494,1
948.0,24,Stunning!,5,4,General,Tops,Sweaters,2.722324443494079,53.31134157984855,1
1095.0,58,Fun summer dress,5,0,General Petite,Dresses,Dresses,8.338863379759642,53.37155128041528,1
1028.0,33,Not impressed,1,5,General,Bottoms,Jeans,55.00282102480335,75.12952207067337,0
964.0,40,Love. this. jacket.,5,5,General,Jackets,Jackets,4.026000910058828,144.97111172193797,1
862.0,33,Thin and see through,3,23,General Petite,Tops,Knits,10.479906309982292,66.46150134712202,0
1033.0,55,Great cords,4,0,General Petite,Bottoms,Jeans,5.4668652467808005,93.0419457288413,1
1095.0,33,"Great idea, mediocre execution",2,9,General,Dresses,Dresses,19.84880096183914,110.62260340538126,0
1081.0,52,Too short but otherwise great!,4,6,General Petite,Dresses,Dresses,3.0770927361875966,114.41136937989307,1
1094.0,39,Casual,4,0,General,Dresses,Dresses,4.858489914243092,63.7078938797517,1
936.0,39,"True to size, but in petite",5,0,General Petite,Tops,Sweaters,10.006340843771538,56.94334044926487,1
1078.0,23,Love this dress,5,4,General,Dresses,Dresses,10.775503744696383,113.5560834135198,1
1059.0,41,The perfect black pants,5,7,General,Bottoms,Pants,10.82559548010324,92.44029556524016,1
868.0,30,If curvy...stay away!,2,4,General,Tops,Knits,23.11874771509033,48.78438505946414,0
833.0,40,Love this shirt,5,1,General,Tops,Blouses,9.62978708040791,37.74137093152184,1
831.0,39,Cute yet super wrinkly,3,3,General Petite,Tops,Blouses,6.917523956075264,39.70276023439477,1
936.0,31,Too short,2,1,General Petite,Tops,Sweaters,14.81483964056207,92.22885772036469,0
1059.0,44,Love these pants!,5,0,General,Bottoms,Pants,11.47947244569666,70.83928366432913,1
1110.0,43,Great transitional piece,5,0,General,Dresses,Dresses,12.307011994281456,90.74567285116213,1
1078.0,46,Extremely awkward,1,9,General,Dresses,Dresses,61.40071296097603,86.01141630822382,0
829.0,36,Amazing!,5,20,General,Tops,Blouses,12.414959084740744,41.34719573063772,1
1094.0,56,Comfy staple,4,1,General Petite,Dresses,Dresses,11.794964672658976,55.27952286582461,1
1083.0,33,Classic work appropriate dress,4,0,General,Dresses,Dresses,7.612878452334777,111.21736613214571,1
907.0,53,Sweet little cardie,4,0,General,Tops,Fine gauge,16.124745920232545,25.365393113475232,1
1110.0,30,Love this dress!,5,0,General Petite,Dresses,Dresses,8.28412057617617,52.743128736723726,1
1059.0,26,Stretches out majorly,2,0,General,Bottoms,Pants,6.0946406351450895,64.45036585212465,0
552.0,53,You don't know what you get until you get them...,3,1,General,Trend,Trend,18.320725584889605,68.20186107898508,0
831.0,34,Wish it were made out of cotton,1,7,General Petite,Tops,Blouses,45.53754167331705,63.37584605558556,0
909.0,37,Love.it,5,1,General,Tops,Fine gauge,10.996345914370988,54.556019529773046,1
862.0,32,Simple but overpriced,3,10,General,Tops,Knits,19.74988375318437,43.24145087263078,0
1098.0,41,Not so much....,3,1,General,Dresses,Dresses,22.19000918179313,103.2392030562818,0
838.0,65,If you love cotton and feminine details...,5,10,General,Tops,Blouses,12.693872749511154,23.741754758451144,1
451.0,48,Easy machine washable dress,5,22,General Petite,Intimates,Lounge,10.407720953605269,82.47540675446386,1
830.0,46,I don't think this is an off the shoulder top,4,5,General,Tops,Blouses,15.050099598032665,63.68591600622448,1
872.0,23,Love!,5,0,General Petite,Tops,Knits,8.626040342577712,103.88887107527776,1
1088.0,33,Adorable somewhat vintage looking dress,5,0,General Petite,Dresses,Dresses,6.605244066276003,45.00895353407351,1
1086.0,34,The best dress ever!,5,0,General,Dresses,Dresses,5.913555286243452,62.703168327328655,1
1087.0,38,Not a midi on me but still so cute,5,0,General,Dresses,Dresses,11.859363775752568,81.97286878473177,1
828.0,37,Classic,5,0,General,Tops,Blouses,8.97800208256234,29.343407169993466,1
248.0,38,"A supportive, comfy bralette? actually, yes.",5,0,Intimates,Intimates,Intimates,11.811395885441208,59.3880886570219,1
905.0,56,Mustard color,4,11,General,Tops,Fine gauge,4.461259336721788,48.60702647269812,1
1060.0,52,Polished and comfort,5,3,General,Bottoms,Pants,10.256149838310222,49.24619945130145,1
1078.0,31,Flowy and comfy,5,0,General Petite,Dresses,Dresses,3.0189150620692544,48.19064499502869,1
1081.0,43,Great dress,4,0,General Petite,Dresses,Dresses,12.287558820228051,141.5353903780532,1
949.0,42,Beautiful!,5,0,General,Tops,Sweaters,6.9874286652146695,90.0747721111116,1
1099.0,33,Hips don't lie,3,3,General Petite,Dresses,Dresses,716.9522369857037,62.59944983748943,0
907.0,34,Very lovely,5,9,General Petite,Tops,Fine gauge,8.250612889998521,38.49627829657983,1
927.0,53,Adorable swing sweater,4,8,General,Tops,Sweaters,9.133824176015846,99.32974630426337,1
829.0,52,"Scratchy, uncomfortable top",1,8,General Petite,Tops,Blouses,22.29939191835257,35.098658297634714,0
1074.0,56,The perfect red dress,5,4,General,Dresses,Dresses,5.110216011400398,128.31677630539775,1
1078.0,44,Wonderful but button issues,4,0,General Petite,Dresses,Dresses,14.362328059963987,84.251750211796,1
1021.0,39,Stunning but runs small,4,1,General,Bottoms,Skirts,7.751800186369422,46.2829591081921,1
1094.0,45,It won't fit over the chest,1,0,General Petite,Dresses,Dresses,55.88181861948003,98.8012140614688,0
861.0,47,Great top!,5,0,General,Tops,Knits,11.06642245892692,49.28447225174072,1
1013.0,41,Classy,5,0,General,Bottoms,Skirts,10.316632484623897,70.9471194069691,1
1131.0,22,Doesn't look the same as picture,3,1,General,Jackets,Outerwear,16.335804986252707,170.26388063588908,1
862.0,32,Comfy and flattering,5,0,General Petite,Tops,Knits,3.4061404789594185,109.09071871909136,1
873.0,43,Comfortable and relaxed look,4,2,General,Tops,Knits,13.942382550759303,61.03773411384832,1
1078.0,35,Buy this dress,5,2,General,Dresses,Dresses,8.328500813793994,122.43281346382852,1
820.0,39,"Beautiful, but need to right sizing",4,1,General,Tops,Blouses,12.800114297676634,56.53767810800033,1
943.0,49,Gorgeous sweater... but not so flattering.,4,2,General,Tops,Sweaters,4.241280319069718,90.31383589610606,1
906.0,39,Beautiful in red,5,0,General Petite,Tops,Fine gauge,9.49595889306526,39.706627877629344,1
897.0,54,A beautiful versatile sweater.,4,0,General,Tops,Fine gauge,3.162268059340692,39.511068370105846,1
1082.0,61,Patchwork dress,4,3,General,Dresses,Dresses,16.583176986525938,92.4131962899335,1
555.0,29,Was very excited about this dress,4,2,General,Trend,Trend,7.395119715893373,97.33096073657256,1
24.0,39,Worth it!,5,0,Intimates,Intimates,Swim,9.422386954443825,60.521671064955065,1
996.0,74,Darker in person,4,3,General Petite,Bottoms,Skirts,8.772093022876547,65.88799828223799,1
820.0,35,Beautiful top!,5,0,General Petite,Tops,Blouses,12.313355250896851,32.3955477680079,1
867.0,37,"Beautiful fabric, very casual",4,2,General,Tops,Knits,7.477626850029211,98.8115521706235,1
822.0,46,Grey not color as pictured on website,2,10,General,Tops,Blouses,25.537345059120803,23.2385389316121,0
1095.0,42,Just...weird,2,4,General Petite,Dresses,Dresses,6.685826177467886,90.73517058735516,0
1081.0,25,Perfect travel/summer dress,5,4,General Petite,Dresses,Dresses,9.237113824902114,49.741904524737215,1
944.0,41,Soft and lovely.,4,0,General,Tops,Sweaters,10.975255335595213,113.667221133231,1
282.0,29,Perfect shorts,5,0,General,Bottoms,Shorts,11.84135984506552,42.98969555566517,1
829.0,33,Flutter poplin top,3,0,General,Tops,Blouses,4.787301020856787,74.18825994457927,1
1055.0,40,"Soooo cute, but short rise.",1,3,General,Bottoms,Pants,11.912809140760569,79.1447454406512,0
872.0,70,Great casual shirt,4,0,General,Tops,Knits,15.120992304927588,41.590675464467566,1
936.0,77,Perfect for fall,5,1,General,Tops,Sweaters,10.866251248577022,104.58160162671804,1
854.0,39,"Gorgeous and airy, but large!",3,2,General Petite,Tops,Knits,9.311015776332152,66.58129779742872,1
1166.0,26,Love retailer bathing suits!,5,1,Intimates,Intimates,Swim,4.473011473697843,54.92099310652796,1
1078.0,56,Gorgeous fabric,5,16,General,Dresses,Dresses,6.928751851555528,61.576718995141725,1
864.0,29,Oversized and color off,3,0,General,Tops,Knits,7.514124903828657,57.91168978871274,0
895.0,43,Beautiful and comfortable but not flattering,4,0,General,Tops,Fine gauge,10.40610881484856,34.571668910945995,1
959.0,46,Great staple piece,4,0,General Petite,Jackets,Jackets,3.006943081878993,74.29906584200162,1
860.0,53,Sweet and comfy,4,0,General Petite,Tops,Knits,13.634494557152609,37.53331978751399,1
1078.0,44,Pretty in pink,3,1,General,Dresses,Dresses,13.793336978320012,126.1832911408313,1
1094.0,38,Very pretty on,4,23,General,Dresses,Dresses,3.362531739077384,80.00283396763363,1
1104.0,54,Perfection.,5,0,General,Dresses,Dresses,4.564089636319028,71.98464083650202,1
860.0,26,Not great for smaller chests,3,0,General,Tops,Knits,5.515228952913428,61.49287334423657,1
895.0,38,"Beautiful top, but a little itchy",4,0,General,Tops,Fine gauge,13.482162754601283,40.523747153973616,1
1094.0,36,Love it,5,0,General Petite,Dresses,Dresses,3.052631470102323,112.99653797507273,1
833.0,47,"Beautiful, huge armholes",4,3,General,Tops,Blouses,15.574648340017047,49.51960252261286,1
880.0,32,Cute for fall!,4,0,General Petite,Tops,Knits,3.163288052043998,90.93309514671309,1
1107.0,58,Comfortable knit dress,5,2,General Petite,Dresses,Dresses,11.031601471950948,68.89586873618548,1
850.0,26,Very flattering,5,1,General Petite,Tops,Blouses,5.125469574009184,36.888430936387365,1
860.0,49,Lovely in sky blue,5,0,General,Tops,Knits,8.883673773802789,76.04182147006226,1
1099.0,62,I don't get it...,3,1,General,Dresses,Dresses,5.875246966151675,78.16077142421281,0
1054.0,62,Not for me...,3,0,General,Bottoms,Pants,12.398036717052426,42.28122305812615,1
148.0,49,Tea time sleep pant,5,1,Intimates,Intimates,Sleep,13.250612588913452,18.558141628155767,1
937.0,38,So pleased,5,5,General,Tops,Sweaters,4.424480965830059,109.76677936761946,1
873.0,34,Very cute!,5,5,General,Tops,Knits,10.003512060556773,52.60971271793012,1
514.0,32,Super cute * runs small,5,3,Intimates,Intimates,Swim,9.63985179197317,41.940977137303,1
819.0,55,Unusual and gorgeous,5,0,General,Tops,Blouses,9.785009112399043,56.30220760137002,1
835.0,48,Perfect summer tank,4,0,General,Tops,Blouses,6.846095485722316,49.56088348283033,1
1109.0,59,Elegant,4,1,General Petite,Dresses,Dresses,14.823029112583852,129.81222936489092,1
1094.0,26,Amazing pattern just not the right shape for me.,2,0,General Petite,Dresses,Dresses,29.23214357597343,53.44552181298804,1
1079.0,66,That special dress,5,1,General,Dresses,Dresses,11.6103339130852,67.20666169864501,1
1094.0,58,Beautiful just not for me,5,11,General,Dresses,Dresses,6.639316179767049,141.2896489145221,1
316.0,28,Unfortunate!!,3,1,General,Bottoms,Shorts,10.708215339903797,55.60345776021423,0
829.0,38,"Cute, quirky prints and comfortable!",5,1,General Petite,Tops,Blouses,6.764718241694026,71.3607431377253,1
862.0,74,"Cute shirt, runs small",4,11,General Petite,Tops,Knits,4.0623186035633765,36.814423716891525,1
829.0,47,Super cute top!,5,1,General,Tops,Blouses,10.47385217664219,44.98613373376874,1
1089.0,29,Love.,5,0,General,Dresses,Dresses,4.437496485811182,131.9698366155966,1
169.0,69,"New ""hot pants"" for winter leggings",5,0,Intimates,Intimates,Legwear,1.6189139226215794,84.88269914823925,1
873.0,55,Recomend if you can get the size right,5,0,General,Tops,Knits,11.25979254146568,77.60106121926805,1
1078.0,39,Quality issues,3,0,General,Dresses,Dresses,6.212756341086353,96.80438916155728,1
875.0,46,"Big, baggy, boxy",2,14,General,Tops,Knits,26.109418699378782,67.13473871065648,0
829.0,49,Perfect fall shirt,5,1,General,Tops,Blouses,13.278735949629237,62.69814081924368,1
828.0,51,A nice twist on a classic,5,0,General,Tops,Blouses,10.780105164881723,70.39634485952034,1
1068.0,42,Exactly what i was looking for!,5,0,General Petite,Bottoms,Pants,12.303097312803748,56.69269632113371,1
1042.0,37,Whimsical,5,0,General,Bottoms,Pants,4.206883215911568,106.75263561761972,1
842.0,57,Adorable,4,4,General Petite,Tops,Blouses,5.3895440184289765,37.09152720019693,1
936.0,33,Nice sweater :),5,0,General Petite,Tops,Sweaters,9.236580866264902,64.11788854349619,1
850.0,50,Beautiful top,5,0,General,Tops,Blouses,8.949274244238788,62.540604260997455,1
899.0,39,Beautiful and high quality,5,0,General,Tops,Fine gauge,3.3461597066467528,29.49555524424608,1
1095.0,34,Two tone halter dress,3,6,General,Dresses,Dresses,16.83890606927848,88.57360827632513,1
868.0,32,Great for layering!,5,0,General,Tops,Knits,7.475809216018602,44.508725870721605,1
1009.0,26,Just as expected,5,0,General,Bottoms,Skirts,2.6094133246433207,73.37328820925258,1
520.0,46,Great basic tank,4,0,Intimates,Intimates,Layering,9.35909541698428,77.7943616530782,1
886.0,25,A little short,4,0,General,Tops,Knits,5.421056612041812,96.6916059742572,1
1056.0,71,Staple,5,0,General,Bottoms,Pants,12.211068006715006,36.78867031969129,1
1094.0,50,Beautiful dress,5,0,General,Dresses,Dresses,6.429799663315951,57.9868445242713,1
829.0,66,Love it,5,8,General Petite,Tops,Blouses,7.502572654382744,63.93756367297782,1
895.0,45,Very flattering!,5,1,General,Tops,Fine gauge,5.566769090271128,25.318962508281903,1
927.0,41,Even more gorgeous in person,5,0,General Petite,Tops,Sweaters,12.716194471021788,58.02825806248771,1
861.0,41,Short and wide,3,5,General,Tops,Knits,5.7564338284515415,44.84512493295763,1
834.0,55,Confortable,5,1,General,Tops,Blouses,10.794023335970731,23.364322880276365,1
1117.0,42,So cute,5,0,General,Jackets,Outerwear,8.300760761483808,73.64885865026208,1
984.0,47,My new favorite denim jacket,5,0,General Petite,Jackets,Jackets,9.839067773967008,168.30856850556782,1
895.0,60,Beautiful sweater!,5,1,General,Tops,Fine gauge,5.32368619167072,46.1885747662741,1
1035.0,59,Perfect except runs way too small,3,15,General,Bottoms,Jeans,9.551658607760796,63.15254362970851,1
1078.0,49,"No, just no.",1,0,General Petite,Dresses,Dresses,47.37890263139644,65.78663396381246,0
860.0,54,This product runs too small.,3,1,General,Tops,Knits,9.473743511998885,99.8481450567927,1
1072.0,39,Great casual dress!,4,0,General,Dresses,Dresses,2.8991936248357115,70.52319546355601,1
1110.0,56,Nicely styled with great fabric & pattern,4,0,General Petite,Dresses,Dresses,9.055116842852328,49.39292016054674,1
1081.0,46,Very messy t-shirt,2,0,General Petite,Dresses,Dresses,14.533088329970631,74.1923236994084,0
941.0,52,Nice addition to my fall wardrobe,5,1,General,Tops,Sweaters,5.930405828017397,66.39241288202972,1
872.0,32,Perfect basic tee!,5,4,General Petite,Tops,Knits,8.915305211483496,50.26744198494342,1
1025.0,31,Worn often and loved every time,5,2,General,Bottoms,Jeans,4.516772369539461,93.5429673355127,1
829.0,60,Love this!,5,0,General,Tops,Blouses,11.96799958299899,48.59735929899258,1
1147.0,36,Great design,2,2,General,Trend,Trend,23.51102126006977,85.41149828300524,0
895.0,38,Most beautiful sweater that i own!,5,3,General,Tops,Fine gauge,10.810469949084316,52.29767156212622,1
1078.0,46,Runs small yet very billowy skirt,2,15,General Petite,Dresses,Dresses,21.10313905682324,134.17544522356536,0
1079.0,55,Beautiful and unique,5,7,General,Dresses,Dresses,8.043783027653259,62.323438083219,1
1035.0,33,My new go to jeans,5,5,General,Bottoms,Jeans,9.366363156573788,65.15321123293049,1
867.0,35,Love at first sight!,5,1,General,Tops,Knits,2.405471234850248,56.04976833736605,1
861.0,63,My favorite tee,5,0,General,Tops,Knits,10.064833058738838,56.49812058079241,1
877.0,49,Comfortable and stylish layering piece,5,1,General,Tops,Knits,8.731425357899147,77.77860752813753,1
927.0,31,Looks old even at the store but nice design,2,1,General Petite,Tops,Sweaters,22.19394647105115,41.379859805900615,0
867.0,65,Love it!,5,0,General Petite,Tops,Knits,5.6257893371122885,60.59541080963199,1
875.0,68,Love the beading details.,5,3,General,Tops,Knits,7.462523439792171,76.85562609663876,1
1110.0,47,Pretty,5,0,General Petite,Dresses,Dresses,5.935105503376287,122.69011806098892,1
862.0,39,Adorable,5,0,General,Tops,Knits,4.18491252149563,50.007884825874825,1
995.0,67,Gorgeous,5,0,General,Bottoms,Skirts,2.588691140649797,66.07028106429905,1
1059.0,47,Adorable,4,1,General,Bottoms,Pants,3.709203366249824,94.99646525864136,1
861.0,32,"Cute, breezy, comfy",4,5,General,Tops,Knits,14.079670650607907,101.78896738215204,1
880.0,42,Perfect light weight tee,4,0,General,Tops,Knits,13.708380819309037,73.08096111574322,1
514.0,46,"Cute design, impossible fit",2,9,Intimates,Intimates,Swim,6.226837222492625,50.40441451934541,0
895.0,63,Just couldn't get it to work,3,0,General Petite,Tops,Fine gauge,17.63369403491179,56.439507755980976,0
1086.0,39,Love fall dresses!,5,7,General,Dresses,Dresses,9.177790229513304,119.64630424685492,1
1077.0,62,Easy everyday dress!,5,1,General,Dresses,Dresses,12.405494322900006,88.84024375129852,1
909.0,49,Returned,1,0,General,Tops,Fine gauge,10.707240582364172,29.93428784661404,0
930.0,74,Great sweater,5,4,General,Tops,Sweaters,12.919041869377038,99.43121038516313,1
909.0,51,Heavy look lightweight feel,5,18,General Petite,Tops,Fine gauge,1.619496979633969,29.026268141900196,1
1025.0,29,Finally olive skinny jeans!,5,1,General,Bottoms,Jeans,11.813652903635012,63.26475697442952,1
975.0,46,Beautiful!,4,0,General Petite,Jackets,Jackets,16.139005868010265,132.77631733621547,1
819.0,31,Average overall,3,4,General,Tops,Blouses,18.72036635600343,52.905251834510615,0
1094.0,37,Comfortable and pretty,3,2,General,Dresses,Dresses,5.861464385098951,78.99012424709278,0
385.0,39,"Pretty, but rides up",3,1,Intimates,Intimates,Intimates,11.103089959369724,49.60166989931813,0
1137.0,66,Too cropped,3,0,General,Trend,Trend,7.339999713209683,72.05915488451676,1
420.0,70,Great pants - but have to return them...,4,1,Intimates,Intimates,Lounge,10.338308936546117,58.64758981406244,1
830.0,35,Recommend with one comment,4,0,General,Tops,Blouses,6.273498027500283,58.71714782144489,1
575.0,25,Better than i'd hoped,5,3,General,Trend,Trend,12.24413201111195,89.20915356582373,1
1078.0,38,Effortlessly pretty,4,3,General Petite,Dresses,Dresses,14.047600230092698,87.24205226828285,1
598.0,68,Not worth the price but looks good!,3,7,Intimates,Intimates,Swim,14.046267618475945,40.09364768593274,0
867.0,61,So comfy!,5,0,General,Tops,Knits,2.816796873001989,50.60348818525885,1
868.0,28,Sent straight back,1,2,General,Tops,Knits,20.00141565640621,55.5067299315136,0
829.0,64,Holding horses beauty,4,1,General,Tops,Blouses,5.163978588459239,34.44751320506298,1
878.0,26,The everygirl basic,5,14,General,Tops,Knits,13.029762587933398,108.3360879028709,1
1081.0,55,Ready for a cruise!,4,0,General,Dresses,Dresses,3.582628393908709,141.99357052370638,1
1078.0,31,Cheap,1,0,General Petite,Dresses,Dresses,60.26905636294767,53.42126128295992,0
895.0,39,Cute enough,3,0,General,Tops,Fine gauge,11.19405589440168,48.960556056125725,1
866.0,46,"Pretty top, scratchy material",3,0,General Petite,Tops,Knits,10.733360471098685,50.44767650421372,1
1098.0,50,"I love it, but it may not be for everyone.",5,0,General Petite,Dresses,Dresses,11.588676503668664,73.11384037051701,1
936.0,71,Winter sweater,5,0,General Petite,Tops,Sweaters,6.089619405315951,113.68955389890742,1
1078.0,56,Great summer fabric!,3,1,General Petite,Dresses,Dresses,7.992791142287816,70.87723278239757,0
1110.0,33,Not the same fit as ribboned denim dress,4,14,General Petite,Dresses,Dresses,5.349002260538237,58.95839733192975,1
917.0,52,Edgy comfort,5,0,General,Tops,Fine gauge,10.430986400748385,31.73754159328545,1
1099.0,28,Gorgeous dress!,5,4,General Petite,Dresses,Dresses,12.005018881068288,104.85584466768854,1
836.0,42,Really nice,5,0,General,Tops,Blouses,10.537344295029364,34.67468466343388,1
1059.0,39,Love it!,5,3,General,Bottoms,Pants,3.703461830058726,64.22272762176014,1
1078.0,29,Adorable spring time dress!,4,0,General,Dresses,Dresses,15.680668523100774,135.91850296887958,1
56.0,43,Beautiful and comfortable,5,1,Intimates,Intimates,Intimates,9.318643669678456,65.76545243731994,1
873.0,23,Flowy,5,1,General,Tops,Knits,11.370588908110523,40.697560579345065,1
1075.0,58,Bold!,4,7,General Petite,Dresses,Dresses,4.013826200989941,110.6287145082512,1
531.0,49,Perfect casual dress!,5,0,Intimates,Intimates,Lounge,6.629706800261648,94.35674078933592,1
834.0,39,"So cute, honey is surprisingly classy",5,3,General,Tops,Blouses,4.419018690130493,79.91795205239671,1
1033.0,45,Great alternative to your skinny jeans,5,0,General,Bottoms,Jeans,7.220174325036269,120.45206008689306,1
936.0,66,Lovely long cardi,4,0,General,Tops,Sweaters,9.186003119835476,92.01885428480864,1
1094.0,37,A sweet surprise,5,0,General,Dresses,Dresses,12.351510782132609,146.69023185970656,1
1122.0,37,Unflattering,2,8,General Petite,Jackets,Outerwear,30.07437854620464,113.93293911685062,0
1033.0,37,"Finally, flattering cords!",5,4,General,Bottoms,Jeans,6.391543340641389,40.75509368462976,1
1077.0,53,Dress looks like it's made of cheap material,3,14,General,Dresses,Dresses,11.687189581443937,129.93891148942515,0
810.0,38,Perfect pant,5,2,Intimates,Intimates,Lounge,14.10640484525744,124.45609478762248,1
864.0,42,Sleeves are too much,3,0,General Petite,Tops,Knits,16.928642179311616,46.47297738197441,0
1075.0,59,Amazing but very large!,5,2,General Petite,Dresses,Dresses,9.504526128795623,85.88133712839455,1
829.0,46,Very feminine!,5,4,General,Tops,Blouses,11.648749496678152,41.206245172324216,1
1066.0,43,Better than in the photo,5,0,General,Bottoms,Pants,13.429881741872544,44.08482470383996,1
866.0,48,"Fabric seems cheaply made, very tight sleeves",3,5,General,Tops,Knits,5.951979350907588,45.92909541392329,0
965.0,39,Not structured,4,1,General Petite,Jackets,Jackets,14.957362621869253,94.41669040736048,1
1066.0,41,Love these,5,0,General Petite,Bottoms,Pants,14.22013033686476,89.77838354058945,1
820.0,53,Shrunk after first wash,3,0,General,Tops,Blouses,13.759180982923816,72.62035030655755,1
828.0,22,Xs is still too big :(,4,0,General,Tops,Blouses,15.677260011863394,52.62190717280952,1
829.0,23,No more rainy day blues,5,2,General Petite,Tops,Blouses,6.362373213318852,29.802121726754145,1
933.0,31,Wanted: in too many colors,5,6,General Petite,Tops,Sweaters,6.961406289195333,90.0524584797402,1
875.0,34,Cute and comfy top,5,4,General,Tops,Knits,5.031629929865546,58.69504189185213,1
872.0,33,Luxurious basic tee,5,0,General Petite,Tops,Knits,5.2241008063715775,84.08668941864084,1
834.0,28,My new favorite shirt,5,0,General,Tops,Blouses,8.096406803728376,61.00832736983168,1
1081.0,28,Unexpectedly amazing,5,1,General Petite,Dresses,Dresses,7.44937901866158,55.44610105753824,1
1033.0,63,Love at first fit,5,10,General Petite,Bottoms,Jeans,7.547316929907322,48.32602147284794,1
1092.0,61,Love,4,0,General,Dresses,Dresses,5.9864758883470826,141.39658511601283,1
940.0,30,For a specific person,3,0,General,Tops,Sweaters,10.353956979548324,68.62067640394847,1
862.0,49,Love this tee!,5,0,General Petite,Tops,Knits,12.737427635588482,46.49828760539256,1
1081.0,25,Unqiue dress!,5,0,General,Dresses,Dresses,6.412916787257284,107.0738015012752,1
1072.0,46,Beautiful pattern,4,0,General,Dresses,Dresses,4.896882962630238,121.20526115321908,1
822.0,41,More blue than grey and way too big,2,1,General,Tops,Blouses,26.491162875853284,55.51685606929159,0
949.0,58,Underwhelming,3,0,General,Tops,Sweaters,18.733406048719985,80.28336497555591,0
927.0,69,Beautiful,5,0,General,Tops,Sweaters,4.830928643622197,103.8810045242052,1
881.0,31,"Sadly, too big",3,0,General Petite,Tops,Knits,16.523707390995213,41.59893949940568,1
1079.0,50,"Beautiful, but poor fit",4,5,General,Dresses,Dresses,3.3369059157095866,105.82932831572832,1
836.0,38,Loving it,5,1,General Petite,Tops,Blouses,10.346244357401304,30.611353323880483,1
833.0,58,Beautiful details,5,1,General Petite,Tops,Blouses,5.249518119884254,57.83281630984786,1
288.0,48,Beautiful and comfortable!,5,1,Intimates,Intimates,Intimates,4.365722795719517,61.36516908154309,1
1033.0,39,Just awesome,5,0,General Petite,Bottoms,Jeans,7.350299673858588,61.65571690120768,1
864.0,43,Yikes!,2,0,General Petite,Tops,Knits,11.31666686472634,61.57223698285138,0
877.0,54,Very pretty linen tee but scratchy & transparent,3,2,General Petite,Tops,Knits,21.29708194655453,78.17283865471721,1
818.0,44,Summer blouse,5,0,General,Tops,Blouses,10.416676796636311,72.56309669587766,1
907.0,70,Great detail work,5,2,General Petite,Tops,Fine gauge,6.491612394312818,53.54163041519861,1
1110.0,39,Whispering wisteria,5,0,General,Dresses,Dresses,13.240759094954369,133.7753494009005,1
863.0,28,Great top,5,0,General,Tops,Knits,4.198582208752086,53.19105561040421,1
1160.0,50,Close but not quite right,3,1,Intimates,Intimates,Layering,14.375712801959734,38.61558708630441,0
1051.0,53,At last a true red!,5,6,General,Bottoms,Pants,2.3609348323379367,58.94757405542591,1
1110.0,41,Perfect,5,1,General,Dresses,Dresses,10.176058859246956,137.58566909959782,1
1089.0,34,Shimmering green classic cocktail dress,5,23,General,Dresses,Dresses,9.197793909805323,80.81080398553948,1
840.0,53,Perfect top,5,0,General Petite,Tops,Blouses,12.365631640296147,49.82371404994744,1
820.0,32,So much fabric...,3,1,General,Tops,Blouses,19.98563768941856,53.58842025595596,1
909.0,31,Beautiful!,5,0,General,Tops,Fine gauge,9.984688435277551,41.47504220001554,1
820.0,35,Fun and flirty,5,1,General Petite,Tops,Blouses,4.197977912453425,29.67308826160672,1
836.0,48,Beautiful spring top,5,2,General,Tops,Blouses,5.332178663003992,32.6200652534874,1
1094.0,63,Tassels :(,3,1,General,Dresses,Dresses,11.987983720063136,85.33800710899112,0
1078.0,52,Cute and eclectic,5,3,General,Dresses,Dresses,4.037504721390744,51.3250128063691,1
831.0,47,Gorgeous and unique,5,0,General,Tops,Blouses,10.841442079232465,33.57739629646945,1
860.0,73,Cool for every figure,5,1,General,Tops,Knits,8.446745195639581,64.63120025590499,1
400.0,34,Not for long torsos,3,1,Intimates,Intimates,Swim,3.2979420323252846,59.56393946420447,0
872.0,41,Cute basic,4,0,General Petite,Tops,Knits,14.209735876341515,85.58245200053311,1
1094.0,36,Jumpsuit revelations,5,17,General,Dresses,Dresses,8.534832203802495,141.98527471190633,1
1022.0,41,Super flattering!,5,2,General,Bottoms,Jeans,11.298302496022387,123.08640097324184,1
1115.0,65,Fab coat!,4,0,General,Jackets,Outerwear,9.45209139741554,84.52469211066793,1
941.0,60,Lovely color,1,0,General Petite,Tops,Sweaters,51.658087846416,47.50067928688517,0
875.0,30,Nice casual top,5,0,General,Tops,Knits,7.4219290729029135,73.65203684737925,1
831.0,32,Beautiful,5,0,General,Tops,Blouses,6.086927265148182,41.0622205947774,1
